ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Complain,Z_CostContact,Z_Revenue,Age,Children,HouseholdSize,CustomerTenure,TotalSpend,TotalPurchases,DealsPurchases,WebVisitIntensity,WebShare,CatalogShare,StoreShare,CampaignAcceptance,cluster,pc1,pc2,segment
11307,1976,Master,Married,47155.0,0,1,2012-12-22,90,163,12,63,54,16,51,3,2,2,5,9,0,0,0,0,0,0,0,3,11,39,1,3,740.0,359.0,9,3,9,0.2222222222222222,0.2222222222222222,0.5555555555555556,0,1,1.564347257770937,0.6590928976595913,Digital Enthusiasts
11308,1960,Graduation,Widow,85929.0,0,0,2012-12-06,24,187,26,360,92,67,232,2,4,5,6,5,0,0,0,0,1,0,0,3,11,55,0,1,756.0,964.0,15,2,5,0.26666666666666666,0.3333333333333333,0.4,1,0,-1.4045175446468345,-0.04232478109404729,High-Value Loyalists
11309,1950,Master,Divorced,58568.0,0,0,2012-07-04,32,383,22,385,32,12,121,2,5,5,7,6,0,0,0,0,1,0,0,3,11,65,0,1,911.0,955.0,17,2,6,0.29411764705882354,0.29411764705882354,0.4117647058823529,1,0,-1.078084177069161,0.11212617589975682,High-Value Loyalists
11310,1986,Basic,Single,61910.0,0,0,2012-01-22,35,458,105,666,121,23,165,4,19,3,7,6,0,0,0,0,1,0,0,3,11,29,0,1,1075.0,1538.0,29,4,6,0.6551724137931034,0.10344827586206896,0.2413793103448276,1,0,-1.208466572679503,-1.3040658502547766,High-Value Loyalists
11311,1952,Graduation,Widow,67740.0,0,0,2014-06-07,83,404,275,64,7,62,142,3,5,2,8,5,0,1,0,0,1,0,0,3,11,63,0,1,208.0,954.0,15,3,5,0.3333333333333333,0.13333333333333333,0.5333333333333333,2,0,-0.7769650184350638,0.8159673264728962,High-Value Loyalists
11312,1971,PhD,Married,43153.0,0,1,2012-12-29,12,76,33,71,88,79,3,9,2,0,3,8,0,1,0,0,0,0,0,3,11,44,1,3,733.0,350.0,5,9,8,0.4,0.0,0.6,1,1,1.7557932897235167,0.8188340542596544,Digital Enthusiasts
11313,1973,Basic,Together,70931.0,0,0,2013-10-16,44,1182,108,729,46,50,321,0,6,18,14,6,0,0,0,0,0,0,0,3,11,42,0,2,442.0,2436.0,38,0,6,0.15789473684210525,0.47368421052631576,0.3684210526315789,0,0,-1.7162142319631233,-0.4542398459175019,High-Value Loyalists
11314,1964,Graduation,Widow,92955.0,1,0,2014-02-14,36,617,30,1072,9,95,493,0,7,8,18,1,0,0,0,1,0,0,0,3,11,51,1,2,321.0,2316.0,33,0,1,0.21212121212121213,0.24242424242424243,0.5454545454545454,1,0,-1.7093243506973022,0.4244356194964063,High-Value Loyalists
11315,1970,Graduation,Married,52837.0,1,1,2012-02-03,55,135,103,76,32,3,40,5,2,1,1,8,0,1,0,0,0,0,0,3,11,45,2,4,1063.0,389.0,4,5,8,0.5,0.25,0.25,1,1,2.448939980349073,-1.2595703893391594,Digital Enthusiasts
11316,1972,Graduation,Together,36647.0,1,2,2012-12-24,51,42,10,56,1,15,16,5,1,1,2,9,0,0,0,0,0,0,0,3,11,43,3,5,738.0,142.34,4,5,9,0.25,0.25,0.5,0,1,3.6770992814875014,0.08003851708403714,Digital Enthusiasts
11317,1967,Graduation,Divorced,98431.0,1,0,2012-12-12,59,463,80,230,15,115,171,2,5,7,12,6,0,0,0,0,0,0,0,3,11,48,1,2,750.0,1074.0,24,2,6,0.20833333333333334,0.2916666666666667,0.5,0,0,-0.49381351338653584,0.2977363015469191,High-Value Loyalists
11318,1972,2n Cycle,Single,42384.0,1,1,2013-07-25,73,108,19,63,5,2,15,6,1,1,4,13,0,0,0,1,0,1,0,3,11,43,2,3,525.0,212.0,6,6,13,0.16666666666666666,0.16666666666666666,0.6666666666666666,2,1,2.4925824853191125,1.2220388394124466,Digital Enthusiasts
11319,1956,Graduation,Together,42263.0,1,0,2014-04-01,29,271,57,218,8,25,10,2,1,1,10,3,0,0,0,1,0,1,0,3,11,59,1,3,275.0,589.0,12,2,3,0.08333333333333333,0.08333333333333333,0.8333333333333334,2,1,0.518812228355991,2.2275762742009957,Digital Enthusiasts
11320,1976,Graduation,Together,71990.0,0,0,2013-09-01,38,476,0,437,86,232,103,4,3,1,12,8,0,0,0,0,0,0,0,3,11,39,0,2,487.0,1334.0,16,4,8,0.1875,0.0625,0.75,0,0,-0.3600146020393363,1.701044481500073,High-Value Loyalists
11321,1983,Graduation,Single,49187.0,1,1,2013-06-20,65,549,92,492,28,59,80,1,3,5,15,4,0,0,0,0,0,0,0,3,11,32,2,3,560.0,1300.0,23,1,4,0.13043478260869565,0.21739130434782608,0.6521739130434783,0,1,0.7408385455886699,0.9452563262428612,Digital Enthusiasts
11322,1945,Graduation,Together,79415.0,0,0,2012-07-23,39,1154,352,243,114,909,132,2,8,10,27,5,0,0,1,0,0,0,0,3,11,70,0,2,892.0,2904.0,45,2,5,0.17777777777777778,0.2222222222222222,0.6,1,0,-2.0577269136104808,0.8556521455713938,High-Value Loyalists
11323,1983,2n Cycle,Married,47122.0,1,1,2013-03-12,63,207,17,117,52,20,20,7,6,1,1,6,0,1,0,0,0,0,0,3,11,32,2,4,660.0,433.0,8,7,6,0.75,0.125,0.125,1,1,2.617060278228507,-2.078646301818486,Digital Enthusiasts
11324,1982,PhD,Divorced,69807.0,1,0,2013-10-29,9,104,42,509,13,34,124,1,3,3,11,5,0,0,1,0,0,0,0,3,11,33,1,2,429.0,826.0,17,1,5,0.17647058823529413,0.17647058823529413,0.6470588235294118,1,0,-0.4625757035087669,0.9869349347874227,High-Value Loyalists
11325,1958,Master,Married,48928.0,0,1,2013-04-28,99,205,31,275,6,127,34,4,4,5,5,5,0,0,0,0,0,0,0,3,11,57,1,3,613.0,678.0,14,4,5,0.2857142857142857,0.35714285714285715,0.35714285714285715,0,1,1.240945806390588,-0.27314694508947435,Digital Enthusiasts
11326,1961,Graduation,Divorced,71071.0,0,0,2013-07-01,53,376,91,158,66,79,64,1,3,3,6,6,0,0,0,0,0,0,0,3,11,54,0,1,549.0,834.0,12,1,6,0.25,0.25,0.5,0,0,-0.9625639075510872,0.5882074938868351,High-Value Loyalists
11327,1982,2n Cycle,Divorced,37546.0,0,1,2012-09-30,97,91,32,50,48,22,16,6,6,2,1,6,0,0,0,0,0,0,1,3,11,33,1,2,823.0,259.0,9,6,6,0.6666666666666666,0.2222222222222222,0.1111111111111111,0,1,1.4562800150589132,-1.7760898195925676,Digital Enthusiasts
11328,1974,Basic,Widow,65164.0,0,0,2013-02-24,44,397,30,520,159,11,183,1,11,1,15,1,0,0,0,0,0,0,0,3,11,41,0,1,676.0,1300.0,27,1,1,0.4074074074074074,0.037037037037037035,0.5555555555555556,0,0,-1.652602546777327,0.6207691603521979,High-Value Loyalists
11329,1965,Basic,Widow,102634.0,0,0,2012-12-15,27,77,4,212,19,149,59,1,3,4,3,3,0,0,0,0,0,0,0,3,11,50,0,1,747.0,520.0,10,1,3,0.3,0.4,0.3,0,0,-1.4627928174930567,-0.5784374026547806,High-Value Loyalists
11330,1969,Basic,Widow,32855.0,0,2,2013-03-21,43,371,130,94,11,31,64,6,5,4,1,7,0,0,1,0,0,0,0,3,11,46,2,3,651.0,701.0,10,6,7,0.5,0.4,0.1,1,1,1.8845223546922714,-1.927913138573855,Digital Enthusiasts
11331,1968,Master,Single,65526.0,0,0,2012-06-26,59,689,10,483,115,83,46,1,9,2,11,5,0,0,0,1,0,0,0,3,11,47,0,1,919.0,1426.0,22,1,5,0.4090909090909091,0.09090909090909091,0.5,1,0,-1.3327534721703385,0.34965538709696853,High-Value Loyalists
11332,1962,Master,Married,35699.0,0,1,2013-08-06,90,94,8,46,22,49,5,1,1,3,5,7,0,0,0,0,0,0,0,3,11,53,1,3,513.0,224.0,9,1,7,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,1,1.3551394949882851,0.8420219511581098,Digital Enthusiasts
11333,1957,Graduation,Widow,37869.0,1,0,2013-10-01,74,355,65,419,397,8,47,4,6,0,12,5,0,0,0,0,0,0,0,3,11,58,1,2,457.0,1291.0,18,4,5,0.3333333333333333,0.0,0.6666666666666666,0,1,0.4454215890464747,1.3684203482704262,Digital Enthusiasts
11334,1952,Graduation,Widow,43257.0,1,0,2013-11-14,99,109,133,197,17,34,54,1,2,4,7,5,0,0,0,0,0,0,0,3,11,63,1,2,413.0,544.0,13,1,5,0.15384615384615385,0.3076923076923077,0.5384615384615384,0,1,0.5306795369648833,0.8748875437689706,Digital Enthusiasts
11335,1968,Master,Together,71157.0,1,0,2012-07-31,54,461,17,51,29,19,75,1,3,6,2,4,0,0,1,1,0,0,0,3,11,47,1,3,884.0,652.0,11,1,4,0.2727272727272727,0.5454545454545454,0.18181818181818182,2,1,0.3493748620981316,-1.4477848180777828,Digital Enthusiasts
11336,1966,Graduation,Together,97198.0,0,0,2013-01-12,14,537,113,839,32,6,51,0,13,6,8,3,1,0,0,0,0,0,0,3,11,49,0,2,719.0,1578.0,27,0,3,0.48148148148148145,0.2222222222222222,0.2962962962962963,1,0,-1.8241662213967909,-0.9709117201134235,High-Value Loyalists
11337,1978,PhD,Married,29162.0,0,1,2013-01-17,63,151,89,118,70,60,36,4,3,3,3,8,0,0,0,0,0,0,0,3,11,37,1,3,714.0,524.0,9,4,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,1.5787945002683532,-0.574173784819085,Digital Enthusiasts
11338,1955,PhD,Together,38213.0,0,0,2014-03-03,69,206,55,191,21,115,7,3,2,2,6,7,0,0,0,0,0,0,0,3,11,60,0,2,304.0,595.0,10,3,7,0.2,0.2,0.6,0,1,0.33475365440648885,1.229115517998496,Digital Enthusiasts
11339,1991,PhD,Together,63558.0,0,1,2014-04-14,32,376,49,237,25,179,351,1,9,1,15,8,1,1,0,1,0,1,0,3,11,24,1,3,262.0,1217.0,25,1,8,0.36,0.04,0.6,4,0,0.015009931935571829,0.3931867718360813,High-Value Loyalists
11340,1963,Graduation,Widow,122983.0,0,0,2013-03-06,27,913,150,1565,174,33,167,1,13,5,23,4,0,1,0,0,0,1,0,3,11,52,0,1,666.0,3002.0,41,1,4,0.3170731707317073,0.12195121951219512,0.5609756097560976,2,0,-3.1573390919868696,0.4409759504816704,High-Value Loyalists
11341,1967,2n Cycle,Together,50094.0,1,0,2012-12-31,56,378,7,171,3,120,95,2,4,3,9,5,0,0,0,0,0,0,0,3,11,48,1,3,731.0,774.0,16,2,5,0.25,0.1875,0.5625,0,1,0.6968380029086847,0.6464850778967807,Digital Enthusiasts
11342,1976,Graduation,Married,84419.0,1,0,2012-01-20,48,594,123,66,50,93,199,2,8,6,12,7,0,0,0,0,0,0,0,3,11,39,1,3,1077.0,1125.0,26,2,7,0.3076923076923077,0.23076923076923078,0.46153846153846156,0,1,0.09864503158572345,-0.14268610562697942,Digital Enthusiasts
11343,1981,Master,Divorced,40771.0,1,1,2012-10-30,60,149,19,68,78,74,39,5,5,1,7,2,0,0,0,0,1,0,0,3,11,34,2,3,793.0,427.0,13,5,2,0.38461538461538464,0.07692307692307693,0.5384615384615384,1,1,1.5932829595394717,0.3534703752405507,Digital Enthusiasts
11344,1960,Graduation,Divorced,57139.0,0,1,2012-03-04,56,1083,101,307,30,27,79,2,17,1,5,2,0,0,0,0,0,0,0,3,11,55,1,2,1033.0,1627.0,23,2,2,0.7391304347826086,0.043478260869565216,0.21739130434782608,0,0,-0.40638027500920604,-1.3721323121961102,High-Value Loyalists
11345,1962,Master,Widow,29091.0,0,1,2013-01-15,71,130,29,95,37,12,13,1,1,2,1,9,0,0,0,0,0,0,0,3,11,53,1,2,716.0,316.0,4,1,9,0.25,0.5,0.25,0,1,0.9992563987511539,-0.7602752995756803,Digital Enthusiasts
11346,1973,Master,Divorced,78405.0,0,0,2012-12-14,54,603,0,222,54,228,94,2,9,4,5,3,1,0,0,0,0,0,0,3,11,42,0,1,748.0,1201.0,18,2,3,0.5,0.2222222222222222,0.2777777777777778,1,0,-1.3291347441167953,-0.8646324783616575,High-Value Loyalists
11347,1968,Basic,Together,60789.0,1,0,2012-08-12,27,314,93,416,46,248,110,4,16,1,5,8,0,0,0,0,0,0,0,3,11,47,1,3,872.0,1227.0,22,4,8,0.7272727272727273,0.045454545454545456,0.22727272727272727,0,1,0.5652397018385193,-1.4722368564347859,Digital Enthusiasts
11348,1965,Graduation,Divorced,77247.0,1,0,2014-05-28,0,699,7,807,43,89,248,5,8,12,12,5,0,0,0,1,0,1,0,3,11,50,1,2,218.0,1893.0,32,5,5,0.25,0.375,0.375,2,0,-0.9300849861134428,-0.4578283096534439,High-Value Loyalists
11349,1973,Master,Widow,76476.0,0,0,2013-10-21,5,517,40,688,88,110,71,0,7,3,11,0,1,0,0,0,1,1,0,3,11,42,0,1,437.0,1514.0,21,0,0,0.3333333333333333,0.14285714285714285,0.5238095238095238,3,0,-2.264285536314865,0.3750762304447173,High-Value Loyalists
11350,1960,Graduation,Widow,39370.0,1,1,2013-08-01,68,134,45,29,2,34,8,8,3,0,1,4,0,0,0,0,0,0,1,3,11,55,2,3,518.0,252.0,4,8,4,0.75,0.0,0.25,0,1,2.3852313594657857,-1.05799731260133,Digital Enthusiasts
11351,1965,Graduation,Single,55793.0,0,0,2013-09-02,35,109,123,96,1,3,13,4,1,1,4,3,0,1,0,0,0,0,0,3,11,50,0,1,486.0,345.0,6,4,3,0.16666666666666666,0.16666666666666666,0.6666666666666666,1,0,-0.5232938495853416,1.5652607865238093,High-Value Loyalists
11352,1972,Graduation,Together,63028.0,1,1,2012-11-06,43,328,5,312,6,47,36,2,2,3,8,7,0,0,0,0,0,0,0,3,11,43,2,4,786.0,734.0,13,2,7,0.15384615384615385,0.23076923076923078,0.6153846153846154,0,1,1.604398347315874,0.7368454442686373,Digital Enthusiasts
11353,1981,Master,Married,70478.0,1,0,2012-08-15,36,270,25,485,38,118,10,2,6,2,16,5,0,0,1,0,0,0,0,3,11,34,1,3,869.0,946.0,24,2,5,0.25,0.08333333333333333,0.6666666666666666,1,1,0.12374066771279328,0.9495728093382788,Digital Enthusiasts
11354,1961,2n Cycle,Together,49302.0,1,0,2014-02-04,53,201,90,211,31,7,66,3,3,0,6,6,0,0,0,0,0,0,0,3,11,54,1,3,331.0,606.0,9,3,6,0.3333333333333333,0.0,0.6666666666666666,0,1,1.0629011077007906,1.2660949513101496,Digital Enthusiasts
11355,1962,Master,Single,79043.0,0,0,2013-01-13,38,1093,473,1397,330,54,375,1,11,10,33,2,0,0,1,0,0,0,0,3,11,53,0,1,718.0,3722.0,54,1,2,0.2037037037037037,0.18518518518518517,0.6111111111111112,1,0,-3.242783324977134,0.7934347192222224,High-Value Loyalists
11356,1964,Graduation,Widow,52388.0,1,1,2013-10-04,84,61,9,79,143,13,38,5,3,1,1,5,0,0,0,0,0,1,0,3,11,51,2,3,454.0,343.0,5,5,5,0.6,0.2,0.2,1,1,1.974865896456409,-1.347783968582299,Digital Enthusiasts
11357,1970,Graduation,Single,80172.0,1,0,2013-04-23,37,315,93,199,189,8,10,2,3,2,13,4,1,0,1,0,1,0,0,3,11,45,1,2,618.0,814.0,18,2,4,0.16666666666666666,0.1111111111111111,0.7222222222222222,3,0,-0.46459257586017455,1.4468515189871343,High-Value Loyalists
11358,1970,Graduation,Divorced,32636.0,1,2,2012-01-19,35,86,31,56,8,8,23,5,2,1,3,4,0,0,0,0,0,0,0,3,11,45,3,4,1078.0,212.0,6,5,4,0.3333333333333333,0.16666666666666666,0.5,0,1,2.7959346297398096,0.11513464549856295,Digital Enthusiasts
11359,1965,Graduation,Divorced,100836.0,1,0,2014-02-19,34,985,165,765,363,421,506,2,10,18,19,4,0,0,1,0,1,0,0,3,11,50,1,2,316.0,3205.0,47,2,4,0.2127659574468085,0.3829787234042553,0.40425531914893614,2,0,-2.072773765590105,-0.45965924075752984,High-Value Loyalists
11360,1967,Master,Single,32755.0,0,1,2012-01-18,73,196,44,102,67,7,13,4,4,2,3,11,0,0,0,1,0,0,0,3,11,48,1,2,1079.0,429.0,9,4,11,0.4444444444444444,0.2222222222222222,0.3333333333333333,1,1,1.2609589904675396,-0.5094523215413354,Digital Enthusiasts
11361,1975,Graduation,Divorced,51288.0,0,0,2012-10-28,0,532,97,298,159,58,18,7,7,1,11,3,0,0,0,0,0,0,0,3,11,40,0,1,795.0,1162.0,19,7,3,0.3684210526315789,0.05263157894736842,0.5789473684210527,0,0,-0.83638519794309,0.8313337692668649,High-Value Loyalists
11362,1967,PhD,Widow,46728.0,1,1,2013-11-08,42,88,8,104,5,10,21,5,1,1,6,4,0,0,0,1,1,0,0,3,11,48,2,3,419.0,236.0,8,5,4,0.125,0.125,0.75,2,1,1.593403116417374,1.6904357634809568,Digital Enthusiasts
11363,1965,Graduation,Divorced,64007.0,0,0,2013-06-04,28,1356,264,540,153,338,263,0,16,7,31,4,0,0,0,0,0,0,0,3,11,50,0,1,576.0,2914.0,54,0,4,0.2962962962962963,0.12962962962962962,0.5740740740740741,0,0,-2.8302493413829355,0.5946168432962983,High-Value Loyalists
11364,1971,Graduation,Divorced,78238.0,1,0,2014-01-11,27,79,62,407,221,1,19,5,5,2,8,5,0,1,0,0,0,0,0,3,11,44,1,2,355.0,789.0,15,5,5,0.3333333333333333,0.13333333333333333,0.5333333333333333,1,0,0.04226240362452838,0.4707939679867551,High-Value Loyalists
11365,1985,Graduation,Divorced,36127.0,1,1,2014-04-25,60,196,19,65,4,36,4,5,5,1,2,5,0,0,0,1,0,0,0,3,11,30,2,3,251.0,324.0,8,5,5,0.625,0.125,0.25,1,1,1.9740236153208737,-1.2571140783469237,Digital Enthusiasts
11366,1968,Graduation,Widow,86272.0,0,0,2013-10-01,14,1981,765,1101,190,56,414,0,17,7,42,2,0,0,0,1,0,1,0,3,11,47,0,1,457.0,3733.2199999999975,58,0,2,0.25757575757575757,0.10606060606060606,0.6363636363636364,2,0,-3.6880303335541695,0.768118980488508,High-Value Loyalists
11367,1978,PhD,Divorced,97686.0,0,0,2012-08-22,48,533,127,574,352,276,193,2,9,2,18,0,0,1,1,0,0,1,0,3,11,37,0,1,862.0,2055.0,29,2,0,0.3103448275862069,0.06896551724137931,0.6206896551724138,3,0,-2.327118438680981,0.816867693642115,High-Value Loyalists
11368,1964,Master,Married,101094.0,0,0,2012-01-04,29,266,423,250,241,53,183,0,4,6,16,2,0,0,0,0,1,0,0,3,11,51,0,2,1086.6599999999999,1416.0,26,0,2,0.15384615384615385,0.23076923076923078,0.6153846153846154,1,0,-1.7866240021277366,0.8966360933318261,High-Value Loyalists
11369,1964,2n Cycle,Together,55098.0,0,0,2013-10-17,0,256,321,496,73,28,169,2,4,2,19,12,0,1,0,1,0,0,0,3,11,51,0,2,441.0,1343.0,25,2,12,0.16,0.08,0.76,2,0,-0.7443680889757318,1.6990711129999871,High-Value Loyalists
11370,1970,Graduation,Together,103892.0,0,0,2012-10-13,44,633,191,306,135,196,128,3,12,6,8,5,0,1,0,1,0,1,0,3,11,45,0,2,810.0,1589.0,26,3,5,0.46153846153846156,0.23076923076923078,0.3076923076923077,3,0,-1.3418883496785685,-0.9194122193670327,High-Value Loyalists
11371,1952,Graduation,Widow,53193.0,1,1,2013-08-12,69,169,29,69,15,13,70,3,5,1,6,3,0,0,0,0,1,0,0,3,11,63,2,3,507.0,365.0,12,3,3,0.4166666666666667,0.08333333333333333,0.5,1,1,1.3567012167018018,0.3326141328796547,Digital Enthusiasts
11372,1971,Graduation,Married,50561.0,0,0,2013-04-04,37,573,63,446,55,38,327,3,9,7,10,9,0,0,0,0,1,0,0,3,11,44,0,2,637.0,1502.0,26,3,9,0.34615384615384615,0.2692307692307692,0.38461538461538464,1,0,-0.528372643724874,-0.33410019374970046,High-Value Loyalists
11373,1970,Master,Together,50263.0,1,1,2012-05-14,11,375,10,439,48,70,6,2,3,2,14,2,1,0,1,0,0,0,0,3,11,45,2,4,962.0,948.0,19,2,2,0.15789473684210525,0.10526315789473684,0.7368421052631579,2,1,0.9731327747924514,1.2865230790697089,Digital Enthusiasts
11374,1958,PhD,Divorced,68546.0,0,1,2012-11-24,71,184,29,214,39,72,13,1,6,2,4,5,1,0,0,0,0,0,0,3,11,57,1,2,768.0,551.0,12,1,5,0.5,0.16666666666666666,0.3333333333333333,1,1,0.13263913773728095,-0.5511518745537468,Digital Enthusiasts
11375,1964,2n Cycle,Single,125855.0,0,0,2014-06-05,5,416,92,443,178,75,443,1,15,5,7,4,0,0,0,0,0,0,0,3,11,51,0,1,210.0,1647.0,27,1,4,0.5555555555555556,0.18518518518518517,0.25925925925925924,0,0,-2.4760184013007414,-1.0939046174564546,High-Value Loyalists
11376,1995,Graduation,Married,43862.0,0,1,2012-10-16,50,102,11,64,13,1,3,1,1,1,1,3,0,0,0,0,0,0,0,3,11,20,1,3,807.0,194.0,3,1,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,1.0311217664755001,-0.7226986905562588,Digital Enthusiasts
11377,1961,Master,Divorced,40984.0,1,0,2013-12-05,39,188,77,80,80,13,149,6,3,3,5,5,0,0,0,0,0,0,0,3,11,54,1,2,392.0,587.0,11,6,5,0.2727272727272727,0.2727272727272727,0.45454545454545453,0,1,0.7600277161514132,0.30716946265720857,Digital Enthusiasts
11378,1963,Master,Married,41918.0,1,1,2013-09-19,26,103,6,23,22,32,41,3,1,6,2,9,0,0,0,0,0,0,0,3,11,52,2,4,469.0,227.0,9,3,9,0.1111111111111111,0.6666666666666666,0.2222222222222222,0,1,2.1157725660980784,-1.153143838337239,Digital Enthusiasts
11379,1969,Graduation,Married,77058.0,1,0,2013-01-20,38,125,91,373,55,54,86,0,5,1,7,2,0,0,0,0,0,0,0,3,11,46,1,3,711.0,784.0,13,0,2,0.38461538461538464,0.07692307692307693,0.5384615384615384,0,0,0.026481362209083256,0.3646418659957914,High-Value Loyalists
11380,1975,Graduation,Widow,75153.0,0,0,2013-11-14,42,969,77,539,94,627,54,5,8,5,26,7,0,0,0,0,1,1,0,3,11,40,0,1,413.0,2360.0,39,5,7,0.20512820512820512,0.1282051282051282,0.6666666666666666,2,0,-1.7377310040577691,1.169312204617392,High-Value Loyalists
11381,1959,Graduation,Single,105299.0,0,0,2013-05-18,30,709,512,666,39,129,214,1,9,9,15,1,0,0,0,0,0,0,0,3,11,56,0,1,593.0,2269.0,33,1,1,0.2727272727272727,0.2727272727272727,0.45454545454545453,0,0,-2.6479984085242547,0.11229441632328095,High-Value Loyalists
11382,1970,Graduation,Single,40864.0,1,1,2013-07-14,53,149,2,53,24,38,82,6,4,1,6,5,0,0,1,0,0,0,0,3,11,45,2,3,536.0,348.0,11,6,5,0.36363636363636365,0.09090909090909091,0.5454545454545454,1,1,1.8596086949564306,0.502822564639668,Digital Enthusiasts
11383,1949,Graduation,Married,51252.0,1,0,2012-11-20,35,372,107,252,11,53,73,2,11,0,5,6,0,0,0,0,0,0,0,3,11,66,1,3,772.0,868.0,16,2,6,0.6875,0.0,0.3125,0,1,0.6012681174236311,-0.8050154557833985,Digital Enthusiasts
11384,1956,Master,Married,46043.0,0,0,2014-04-27,84,481,86,160,26,50,28,3,3,1,9,6,0,0,0,0,0,0,0,3,11,59,0,2,249.0,831.0,13,3,6,0.23076923076923078,0.07692307692307693,0.6923076923076923,0,1,0.1703930034509216,1.678717967230708,Digital Enthusiasts
11385,1966,Graduation,Together,61573.0,0,0,2012-08-23,32,667,86,391,149,97,236,1,6,9,11,2,0,0,1,0,0,1,0,3,11,49,0,2,861.0,1626.0,26,1,2,0.23076923076923078,0.34615384615384615,0.4230769230769231,2,0,-1.373679665992343,-0.10381686354979688,High-Value Loyalists
11386,1977,Master,Together,40671.0,0,1,2013-04-27,37,42,39,83,59,16,73,7,4,3,4,13,0,1,0,0,1,1,0,3,11,38,1,3,614.0,312.0,11,7,13,0.36363636363636365,0.2727272727272727,0.36363636363636365,3,1,1.7784737345550095,-0.5248144293658991,Digital Enthusiasts
11387,1967,Graduation,Divorced,67464.0,0,0,2014-03-17,47,581,25,241,92,49,50,4,7,1,7,9,0,1,1,0,0,0,0,3,11,48,0,1,290.0,1038.0,15,4,9,0.4666666666666667,0.06666666666666667,0.4666666666666667,2,0,-0.6590859516332372,0.22470556298602165,High-Value Loyalists
11388,1941,Graduation,Together,58134.0,0,0,2013-10-01,60,202,6,326,65,114,19,2,5,2,4,7,0,0,0,0,1,0,0,3,11,74,0,2,457.0,732.0,11,2,7,0.45454545454545453,0.18181818181818182,0.36363636363636365,1,0,-0.13742834071046045,-0.14803570763188856,High-Value Loyalists
11389,1955,Master,Widow,68876.0,0,0,2013-06-10,41,394,528,769,24,110,338,0,14,4,16,2,0,1,0,1,0,0,0,3,11,60,0,1,570.0,2163.0,34,0,2,0.4117647058823529,0.11764705882352941,0.47058823529411764,2,0,-2.3218187859853465,0.16290472686043198,High-Value Loyalists
11390,1957,Graduation,Together,59160.0,1,0,2012-03-13,51,205,56,161,13,8,93,6,7,5,6,2,0,0,0,0,0,1,0,3,11,58,1,3,1024.0,536.0,18,6,2,0.3888888888888889,0.2777777777777778,0.3333333333333333,1,1,0.8074308832186821,-0.5480662683656575,Digital Enthusiasts
11391,1961,Graduation,Together,78426.0,0,0,2012-11-28,38,115,42,66,47,36,69,2,1,1,4,10,0,0,0,0,0,0,0,3,11,54,0,2,764.0,375.0,6,2,10,0.16666666666666666,0.16666666666666666,0.6666666666666666,0,0,-0.03947217163722189,1.415197161541853,High-Value Loyalists
11392,1956,PhD,Married,91423.0,0,0,2013-02-07,0,777,25,482,149,472,103,1,6,19,9,5,1,0,0,0,1,0,0,3,11,59,0,2,693.0,2008.0,34,1,5,0.17647058823529413,0.5588235294117647,0.2647058823529412,2,0,-2.0548400734969317,-0.9845970703556982,High-Value Loyalists
11393,1962,Graduation,Widow,88897.0,0,0,2014-02-05,16,887,49,586,38,126,72,2,6,7,16,1,1,0,1,1,1,1,0,3,11,53,0,1,330.0,1758.0,29,2,1,0.20689655172413793,0.2413793103448276,0.5517241379310345,5,0,-2.440952718318201,0.5940791023436134,High-Value Loyalists
11394,1951,Graduation,Divorced,55315.0,1,0,2014-02-08,15,228,4,34,19,6,10,2,1,0,4,8,0,0,0,0,0,0,0,3,11,64,1,2,327.0,301.0,5,2,8,0.2,0.0,0.8,0,1,0.4212582073511459,2.1505785739336365,Digital Enthusiasts
11395,1972,Graduation,Single,130117.49999999999,0,0,2013-02-02,34,1535,27,483,18,117,125,1,25,2,11,4,0,0,0,0,0,0,0,3,11,43,0,1,698.0,2305.0,38,1,4,0.6578947368421053,0.05263157894736842,0.2894736842105263,0,0,-2.7475358017145752,-1.1318631663637277,High-Value Loyalists
11396,1968,PhD,Widow,30965.0,0,1,2012-11-15,22,119,31,133,10,56,54,4,3,1,4,7,1,0,0,0,0,0,0,3,11,47,1,2,777.0,403.0,8,4,7,0.375,0.125,0.5,1,1,0.7673458319084498,0.37066891493821885,Digital Enthusiasts
11397,1962,Master,Divorced,54157.0,1,0,2012-06-15,44,702,19,676,31,67,126,1,12,7,7,10,0,0,0,0,1,0,0,3,11,53,1,2,930.0,1621.0,26,1,10,0.46153846153846156,0.2692307692307692,0.2692307692307692,1,0,-0.2752726195742673,-1.0610231661541252,High-Value Loyalists
