ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Complain,Z_CostContact,Z_Revenue
11320,1976,Graduation,Together,71990.0,0,0,2013-09-01,38,476,0,437,86,232,103,4,3,1,12,8,0,0,0,0,0,0,0,3,11
11321,1983,Graduation,Single,49187.0,1,1,2013-06-20,65,549,92,492,28,59,80,1,3,5,15,4,0,0,0,0,0,0,0,3,11
11322,1945,Graduation,Together,79415.0,0,0,2012-07-23,39,1154,352,243,114,909,132,2,8,10,27,5,0,0,1,0,0,0,0,3,11
11323,1983,2n Cycle,Married,47122.0,1,1,2013-03-12,63,207,17,117,52,20,20,7,6,1,1,6,0,1,0,0,0,0,0,3,11
11324,1982,PhD,Divorced,69807.0,1,0,2013-10-29,9,104,42,509,13,34,124,1,3,3,11,5,0,0,1,0,0,0,0,3,11
11325,1958,Master,Married,48928.0,0,1,2013-04-28,99,205,31,275,6,127,34,4,4,5,5,5,0,0,0,0,0,0,0,3,11
11326,1961,Graduation,Divorced,71071.0,0,0,2013-07-01,53,376,91,158,66,79,64,1,3,3,6,6,0,0,0,0,0,0,0,3,11
11327,1982,2n Cycle,Divorced,37546.0,0,1,2012-09-30,97,91,32,50,48,22,16,6,6,2,1,6,0,0,0,0,0,0,1,3,11
11328,1974,Basic,Widow,65164.0,0,0,2013-02-24,44,397,30,520,159,11,183,1,11,1,15,1,0,0,0,0,0,0,0,3,11
11329,1965,Basic,Widow,102634.0,0,0,2012-12-15,27,77,4,212,19,149,59,1,3,4,3,3,0,0,0,0,0,0,0,3,11
11330,1969,Basic,Widow,32855.0,0,2,2013-03-21,43,371,130,94,11,31,64,6,5,4,1,7,0,0,1,0,0,0,0,3,11
11331,1968,Master,Single,65526.0,0,0,2012-06-26,59,689,10,483,115,83,46,1,9,2,11,5,0,0,0,1,0,0,0,3,11
11332,1962,Master,Married,35699.0,0,1,2013-08-06,90,94,8,46,22,49,5,1,1,3,5,7,0,0,0,0,0,0,0,3,11
11333,1957,Graduation,Widow,37869.0,1,0,2013-10-01,74,355,65,419,397,8,47,4,6,0,12,5,0,0,0,0,0,0,0,3,11
11334,1952,Graduation,Widow,43257.0,1,0,2013-11-14,99,109,133,197,17,34,54,1,2,4,7,5,0,0,0,0,0,0,0,3,11
11335,1968,Master,Together,71157.0,1,0,2012-07-31,54,461,17,51,29,19,75,1,3,6,2,4,0,0,1,1,0,0,0,3,11
11336,1966,Graduation,Together,97198.0,0,0,2013-01-12,14,537,113,839,32,6,51,0,13,6,8,3,1,0,0,0,0,0,0,3,11
11337,1978,PhD,Married,29162.0,0,1,2013-01-17,63,151,89,118,70,60,36,4,3,3,3,8,0,0,0,0,0,0,0,3,11
11338,1955,PhD,Together,38213.0,0,0,2014-03-03,69,206,55,191,21,115,7,3,2,2,6,7,0,0,0,0,0,0,0,3,11
11339,1991,PhD,Together,63558.0,0,1,2014-04-14,32,376,49,237,25,179,351,1,9,1,15,8,1,1,0,1,0,1,0,3,11
11340,1963,Graduation,Widow,122983.0,0,0,2013-03-06,27,913,150,1565,174,33,167,1,13,5,23,4,0,1,0,0,0,1,0,3,11
11341,1967,2n Cycle,Together,50094.0,1,0,2012-12-31,56,378,7,171,3,120,95,2,4,3,9,5,0,0,0,0,0,0,0,3,11
11342,1976,Graduation,Married,84419.0,1,0,2012-01-20,48,594,123,66,50,93,199,2,8,6,12,7,0,0,0,0,0,0,0,3,11
11343,1981,Master,Divorced,40771.0,1,1,2012-10-30,60,149,19,68,78,74,39,5,5,1,7,2,0,0,0,0,1,0,0,3,11
11344,1960,Graduation,Divorced,57139.0,0,1,2012-03-04,56,1083,101,307,30,27,79,2,17,1,5,2,0,0,0,0,0,0,0,3,11
11345,1962,Master,Widow,29091.0,0,1,2013-01-15,71,130,29,95,37,12,13,1,1,2,1,9,0,0,0,0,0,0,0,3,11
11346,1973,Master,Divorced,78405.0,0,0,2012-12-14,54,603,0,222,54,228,94,2,9,4,5,3,1,0,0,0,0,0,0,3,11
11347,1968,Basic,Together,60789.0,1,0,2012-08-12,27,314,93,416,46,248,110,4,16,1,5,8,0,0,0,0,0,0,0,3,11
11348,1965,Graduation,Divorced,77247.0,1,0,2014-05-28,0,699,7,807,43,89,248,5,8,12,12,5,0,0,0,1,0,1,0,3,11
11349,1973,Master,Widow,76476.0,0,0,2013-10-21,5,517,40,688,88,110,71,0,7,3,11,0,1,0,0,0,1,1,0,3,11
11350,1960,Graduation,Widow,39370.0,1,1,2013-08-01,68,134,45,29,2,34,8,8,3,0,1,4,0,0,0,0,0,0,1,3,11
11351,1965,Graduation,Single,55793.0,0,0,2013-09-02,35,109,123,96,1,3,13,4,1,1,4,3,0,1,0,0,0,0,0,3,11
11352,1972,Graduation,Together,63028.0,1,1,2012-11-06,43,328,5,312,6,47,36,2,2,3,8,7,0,0,0,0,0,0,0,3,11
11353,1981,Master,Married,70478.0,1,0,2012-08-15,36,270,25,485,38,118,10,2,6,2,16,5,0,0,1,0,0,0,0,3,11
11354,1961,2n Cycle,Together,49302.0,1,0,2014-02-04,53,201,90,211,31,7,66,3,3,0,6,6,0,0,0,0,0,0,0,3,11
11355,1962,Master,Single,79043.0,0,0,2013-01-13,38,1093,473,1397,330,54,375,1,11,10,33,2,0,0,1,0,0,0,0,3,11
11356,1964,Graduation,Widow,52388.0,1,1,2013-10-04,84,61,9,79,143,13,38,5,3,1,1,5,0,0,0,0,0,1,0,3,11
11357,1970,Graduation,Single,80172.0,1,0,2013-04-23,37,315,93,199,189,8,10,2,3,2,13,4,1,0,1,0,1,0,0,3,11
11358,1970,Graduation,Divorced,32636.0,1,2,2012-01-19,35,86,31,56,8,8,23,5,2,1,3,4,0,0,0,0,0,0,0,3,11
11359,1965,Graduation,Divorced,100836.0,1,0,2014-02-19,34,985,165,765,363,421,506,2,10,18,19,4,0,0,1,0,1,0,0,3,11
11360,1967,Master,Single,32755.0,0,1,2012-01-18,73,196,44,102,67,7,13,4,4,2,3,11,0,0,0,1,0,0,0,3,11
11361,1975,Graduation,Divorced,51288.0,0,0,2012-10-28,0,532,97,298,159,58,18,7,7,1,11,3,0,0,0,0,0,0,0,3,11
11362,1967,PhD,Widow,46728.0,1,1,2013-11-08,42,88,8,104,5,10,21,5,1,1,6,4,0,0,0,1,1,0,0,3,11
11363,1965,Graduation,Divorced,64007.0,0,0,2013-06-04,28,1356,264,540,153,338,263,0,16,7,31,4,0,0,0,0,0,0,0,3,11
11364,1971,Graduation,Divorced,78238.0,1,0,2014-01-11,27,79,62,407,221,1,19,5,5,2,8,5,0,1,0,0,0,0,0,3,11
11365,1985,Graduation,Divorced,36127.0,1,1,2014-04-25,60,196,19,65,4,36,4,5,5,1,2,5,0,0,0,1,0,0,0,3,11
11366,1968,Graduation,Widow,86272.0,0,0,2013-10-01,14,1981,765,1101,190,56,414,0,17,7,42,2,0,0,0,1,0,1,0,3,11
11367,1978,PhD,Divorced,97686.0,0,0,2012-08-22,48,533,127,574,352,276,193,2,9,2,18,0,0,1,1,0,0,1,0,3,11
11368,1964,Master,Married,101094.0,0,0,2012-01-04,29,266,423,250,241,53,183,0,4,6,16,2,0,0,0,0,1,0,0,3,11
11369,1964,2n Cycle,Together,55098.0,0,0,2013-10-17,0,256,321,496,73,28,169,2,4,2,19,12,0,1,0,1,0,0,0,3,11
11370,1970,Graduation,Together,103892.0,0,0,2012-10-13,44,633,191,306,135,196,128,3,12,6,8,5,0,1,0,1,0,1,0,3,11
11371,1952,Graduation,Widow,53193.0,1,1,2013-08-12,69,169,29,69,15,13,70,3,5,1,6,3,0,0,0,0,1,0,0,3,11
11372,1971,Graduation,Married,50561.0,0,0,2013-04-04,37,573,63,446,55,38,327,3,9,7,10,9,0,0,0,0,1,0,0,3,11
11373,1970,Master,Together,50263.0,1,1,2012-05-14,11,375,10,439,48,70,6,2,3,2,14,2,1,0,1,0,0,0,0,3,11
11374,1958,PhD,Divorced,68546.0,0,1,2012-11-24,71,184,29,214,39,72,13,1,6,2,4,5,1,0,0,0,0,0,0,3,11
11375,1964,2n Cycle,Single,125855.0,0,0,2014-06-05,5,416,92,443,178,75,443,1,15,5,7,4,0,0,0,0,0,0,0,3,11
11376,1995,Graduation,Married,43862.0,0,1,2012-10-16,50,102,11,64,13,1,3,1,1,1,1,3,0,0,0,0,0,0,0,3,11
11377,1961,Master,Divorced,40984.0,1,0,2013-12-05,39,188,77,80,80,13,149,6,3,3,5,5,0,0,0,0,0,0,0,3,11
11378,1963,Master,Married,41918.0,1,1,2013-09-19,26,103,6,23,22,32,41,3,1,6,2,9,0,0,0,0,0,0,0,3,11
11379,1969,Graduation,Married,77058.0,1,0,2013-01-20,38,125,91,373,55,54,86,0,5,1,7,2,0,0,0,0,0,0,0,3,11
11380,1975,Graduation,Widow,75153.0,0,0,2013-11-14,42,969,77,539,94,627,54,5,8,5,26,7,0,0,0,0,1,1,0,3,11
11381,1959,Graduation,Single,105299.0,0,0,2013-05-18,30,709,512,666,39,129,214,1,9,9,15,1,0,0,0,0,0,0,0,3,11
11382,1970,Graduation,Single,40864.0,1,1,2013-07-14,53,149,2,53,24,38,82,6,4,1,6,5,0,0,1,0,0,0,0,3,11
11383,1949,Graduation,Married,51252.0,1,0,2012-11-20,35,372,107,252,11,53,73,2,11,0,5,6,0,0,0,0,0,0,0,3,11
11384,1956,Master,Married,46043.0,0,0,2014-04-27,84,481,86,160,26,50,28,3,3,1,9,6,0,0,0,0,0,0,0,3,11
11385,1966,Graduation,Together,61573.0,0,0,2012-08-23,32,667,86,391,149,97,236,1,6,9,11,2,0,0,1,0,0,1,0,3,11
11386,1977,Master,Together,40671.0,0,1,2013-04-27,37,42,39,83,59,16,73,7,4,3,4,13,0,1,0,0,1,1,0,3,11
11387,1967,Graduation,Divorced,67464.0,0,0,2014-03-17,47,581,25,241,92,49,50,4,7,1,7,9,0,1,1,0,0,0,0,3,11
11388,1941,Graduation,Together,58134.0,0,0,2013-10-01,60,202,6,326,65,114,19,2,5,2,4,7,0,0,0,0,1,0,0,3,11
11389,1955,Master,Widow,68876.0,0,0,2013-06-10,41,394,528,769,24,110,338,0,14,4,16,2,0,1,0,1,0,0,0,3,11
11390,1957,Graduation,Together,59160.0,1,0,2012-03-13,51,205,56,161,13,8,93,6,7,5,6,2,0,0,0,0,0,1,0,3,11
11391,1961,Graduation,Together,78426.0,0,0,2012-11-28,38,115,42,66,47,36,69,2,1,1,4,10,0,0,0,0,0,0,0,3,11
11392,1956,PhD,Married,91423.0,0,0,2013-02-07,0,777,25,482,149,472,103,1,6,19,9,5,1,0,0,0,1,0,0,3,11
11393,1962,Graduation,Widow,88897.0,0,0,2014-02-05,16,887,49,586,38,126,72,2,6,7,16,1,1,0,1,1,1,1,0,3,11
11394,1951,Graduation,Divorced,55315.0,1,0,2014-02-08,15,228,4,34,19,6,10,2,1,0,4,8,0,0,0,0,0,0,0,3,11
11395,1972,Graduation,Single,135135.0,0,0,2013-02-02,34,1535,27,483,18,117,125,1,25,2,11,4,0,0,0,0,0,0,0,3,11
11396,1968,PhD,Widow,30965.0,0,1,2012-11-15,22,119,31,133,10,56,54,4,3,1,4,7,1,0,0,0,0,0,0,3,11
11397,1962,Master,Divorced,54157.0,1,0,2012-06-15,44,702,19,676,31,67,126,1,12,7,7,10,0,0,0,0,1,0,0,3,11
11398,1966,Graduation,Single,32384.0,1,2,2013-03-06,74,50,58,57,23,48,6,2,0,1,1,9,0,0,1,1,0,1,0,3,11
11399,1966,PhD,Widow,58264.0,1,1,2012-05-17,32,337,135,177,125,144,20,1,4,4,9,6,0,1,0,1,0,0,0,3,11
11400,1964,PhD,Together,64359.0,0,0,2012-05-29,36,291,145,178,26,91,23,2,6,7,5,7,0,1,0,0,0,0,0,3,11
11401,1961,2n Cycle,Divorced,117834.0,0,0,2014-04-26,37,950,4,428,279,70,325,0,11,5,17,2,0,0,1,0,1,0,0,3,11
11402,1965,Graduation,Single,74548.0,0,0,2013-04-29,63,308,36,177,24,9,115,5,3,4,9,7,0,1,1,0,0,0,0,3,11
11403,1976,Master,Single,71095.0,0,1,2012-12-10,60,184,197,242,11,57,154,2,2,5,10,10,0,0,0,0,0,0,0,3,11
11404,1949,Graduation,Divorced,83470.0,0,0,2013-01-14,40,738,76,86,295,344,240,0,2,13,14,4,0,0,0,0,0,1,0,3,11
11405,1984,Graduation,Single,107011.0,0,1,2012-12-21,45,228,6,173,24,28,84,0,5,2,2,9,0,0,0,0,0,0,0,3,11
11406,1954,Master,Widow,47738.0,0,0,2014-01-26,8,465,88,163,115,47,4,0,3,5,7,5,1,0,0,0,0,1,0,3,11
11407,1955,Graduation,Divorced,80285.0,0,0,2013-04-28,33,542,73,371,208,28,196,0,4,1,14,3,1,0,0,0,0,1,0,3,11
11408,1949,Graduation,Single,36461.0,0,0,2013-08-03,88,207,84,134,19,15,152,1,1,0,9,2,0,0,0,0,0,0,0,3,11
11409,1952,PhD,Widow,50240.0,1,1,2013-06-02,72,82,20,47,4,0,10,6,1,2,3,6,0,0,0,0,0,0,0,3,11
11410,1959,Graduation,Widow,63111.0,0,0,2013-05-22,73,185,4,55,13,41,200,4,2,6,7,1,0,1,1,0,0,0,0,3,11
11411,1961,2n Cycle,Single,84336.0,0,0,2013-01-23,37,137,31,238,3,113,35,6,4,1,8,6,0,0,0,0,0,0,0,3,11
11412,1944,2n Cycle,Together,39383.0,1,0,2013-11-22,50,216,32,130,50,82,108,2,4,2,4,3,0,1,0,0,1,0,0,3,11
11413,1963,Graduation,Widow,69608.0,0,0,2014-04-22,64,250,33,282,100,25,53,3,5,2,3,3,0,0,0,0,0,0,0,3,11
11414,1968,Master,Divorced,91271.0,0,0,2012-11-06,37,1071,605,693,658,165,90,1,12,19,19,1,0,0,0,0,0,0,0,3,11
11415,1972,PhD,Together,44648.0,0,1,2012-10-24,75,112,11,157,5,34,50,5,4,2,6,4,0,0,1,0,0,0,0,3,11
11416,1963,PhD,Single,27331.0,1,1,2013-11-16,33,137,34,117,28,12,76,3,3,3,3,7,0,0,0,0,1,0,0,3,11
11417,1967,Graduation,Divorced,50968.0,1,1,2012-04-11,40,217,37,115,87,10,19,5,4,3,6,6,0,0,0,0,0,0,0,3,11
11418,1950,Master,Divorced,60858.0,1,1,2013-02-12,23,409,39,78,79,56,109,1,8,2,4,9,0,0,0,0,0,0,0,3,11
11419,1957,PhD,Divorced,51597.0,1,1,2014-06-14,57,152,73,142,53,20,172,5,7,0,7,4,0,0,0,0,0,0,0,3,11
11420,1962,Basic,Divorced,43233.0,1,1,2013-09-19,53,151,83,29,10,93,45,6,2,1,2,7,1,0,0,1,0,0,0,3,11
11421,1945,Master,Married,55773.0,0,0,2012-07-16,33,811,32,412,84,92,298,0,12,1,19,9,0,0,0,1,0,1,0,3,11
11422,1972,Graduation,Together,57887.0,1,0,2013-01-03,23,527,39,631,4,148,124,1,2,8,10,2,0,0,0,0,0,0,0,3,11
11423,1977,2n Cycle,Single,59246.0,0,0,2014-04-30,19,179,49,358,6,22,47,0,5,3,7,5,0,0,0,0,0,0,0,3,11
11424,1988,Graduation,Together,44873.0,1,1,2013-04-19,38,212,183,248,43,38,111,1,5,2,9,3,0,0,0,0,0,0,0,3,11
11425,1983,2n Cycle,Divorced,77226.0,0,0,2014-01-31,62,440,67,336,155,2,36,3,12,2,4,4,0,0,0,0,0,0,0,3,11
11426,1968,Graduation,Together,114220.0,0,0,2013-12-31,62,904,366,601,332,53,299,4,18,11,10,0,0,0,0,1,0,1,0,3,11
11427,1971,Graduation,Divorced,78221.0,0,0,2013-11-30,62,668,207,741,192,51,25,1,1,5,25,0,0,0,0,0,0,0,0,3,11
11428,1972,2n Cycle,Single,40741.0,0,1,2013-08-06,47,255,23,83,67,1,2,3,4,3,4,5,0,1,0,0,0,0,0,3,11
11429,1963,Graduation,Single,61638.0,0,1,2012-04-29,11,555,118,539,128,212,344,2,12,9,13,7,0,0,1,0,0,1,0,3,11
11430,1944,2n Cycle,Married,55529.0,0,0,2012-09-20,71,423,221,250,14,7,62,2,6,5,11,6,0,0,0,0,0,0,0,3,11
11431,1973,Graduation,Divorced,33518.0,0,2,2012-02-01,86,170,9,103,63,8,90,6,1,6,4,5,0,0,0,0,1,0,0,3,11
11432,1976,Master,Together,75424.0,0,0,2013-01-26,37,137,59,817,59,58,151,3,14,6,8,0,0,0,0,1,0,0,0,3,11
11433,1956,PhD,Widow,111077.0,0,0,2012-06-02,27,302,82,809,507,362,220,0,16,1,18,2,0,0,0,0,0,1,0,3,11
11434,1967,Graduation,Widow,88858.0,0,0,2013-06-26,14,574,121,449,140,55,169,1,12,4,12,2,1,1,0,1,1,1,0,3,11
11435,1967,Master,Married,77919.0,0,0,2012-12-27,65,109,70,93,15,33,11,1,1,4,5,7,0,1,0,0,0,0,0,3,11
11436,1961,Graduation,Married,90837.0,0,0,2014-04-26,40,425,65,584,101,411,117,2,11,5,11,3,0,1,0,0,0,0,0,3,11
11437,1963,2n Cycle,Together,31575.0,0,2,2013-12-13,64,147,60,178,30,18,31,4,5,2,5,10,0,1,0,0,0,0,0,3,11
11438,1973,Basic,Together,66462.0,0,1,2012-07-21,27,216,47,125,89,91,170,3,8,4,4,4,0,0,0,0,0,0,0,3,11
11439,1960,Master,Widow,58992.0,1,0,2012-12-19,30,559,140,212,319,63,41,1,9,3,10,5,1,0,0,0,0,0,0,3,11
11440,1978,2n Cycle,Married,75171.0,1,0,2013-01-10,35,272,119,196,365,49,229,1,9,8,5,8,0,0,1,1,0,0,0,3,11
11441,1961,PhD,Together,114198.0,1,0,2012-01-29,50,1503,466,1122,83,147,1496,0,15,8,52,4,0,0,0,0,0,0,0,3,11
11442,1971,Basic,Married,,0,0,2013-10-15,48,945,86,684,29,183,106,0,11,8,13,5,0,0,0,1,0,0,0,3,11
11443,1973,Master,Widow,87738.0,0,0,2012-03-05,19,809,552,236,114,73,131,0,7,4,11,3,0,0,0,1,0,1,0,3,11
11444,1961,Master,Divorced,86966.0,0,0,2014-01-07,0,620,66,301,69,43,69,0,10,1,14,2,1,0,0,0,0,0,0,3,11
11445,1975,Basic,Single,29354.0,0,1,2013-02-18,87,105,49,52,13,106,101,3,1,5,3,10,0,0,0,0,0,0,0,3,11
11446,1949,Graduation,Widow,49330.0,0,1,2013-02-12,79,95,122,122,31,47,96,4,3,2,3,4,0,1,1,1,0,1,0,3,11
11447,1980,Graduation,Together,49643.0,1,1,2012-01-26,60,90,9,10,19,29,63,3,1,1,2,6,0,0,0,0,0,0,0,3,11
11448,1982,2n Cycle,Together,39847.0,1,2,2013-07-19,48,249,37,101,16,3,49,3,2,1,7,7,0,0,0,0,0,0,0,3,11
11449,1960,Master,Divorced,68758.0,0,0,2013-11-11,21,1420,541,515,43,50,382,0,12,9,23,1,0,0,1,0,0,1,0,3,11
11450,1951,Graduation,Widow,38095.0,0,0,2013-01-06,72,351,139,325,22,22,94,0,3,4,7,3,0,1,0,0,0,1,0,3,11
11451,1964,Graduation,Divorced,53013.0,0,1,2012-08-08,69,125,17,59,1,8,34,5,1,2,2,10,0,0,0,1,0,1,0,3,11
11452,1958,PhD,Married,51069.0,1,0,2014-06-17,42,366,53,41,29,70,50,4,5,1,8,4,1,0,1,0,1,0,0,3,11
11453,1960,Graduation,Together,45685.0,0,1,2013-03-14,99,310,72,49,78,29,68,3,7,2,9,3,0,0,0,1,0,0,0,3,11
11454,1967,PhD,Widow,61534.0,1,0,2013-08-17,4,385,200,310,393,217,43,1,9,5,13,5,0,0,0,1,0,1,0,3,11
11455,1979,Graduation,Married,66977.0,0,0,2013-12-14,14,1345,439,1135,9,407,95,2,12,13,32,3,0,0,1,0,0,0,0,3,11
11456,1967,Graduation,Single,86402.0,0,0,2013-06-14,25,704,194,242,34,69,80,3,4,9,7,4,1,0,0,1,1,0,0,3,11
11457,1967,2n Cycle,Divorced,60086.0,1,0,2013-05-12,40,420,410,812,63,198,532,2,7,7,25,5,1,0,0,0,0,0,0,3,11
11458,1947,Graduation,Widow,68356.0,1,0,2013-09-08,76,266,60,209,38,218,80,0,6,0,10,5,1,0,1,1,0,1,1,3,11
11459,1983,2n Cycle,Divorced,65675.0,1,0,2014-03-05,56,419,165,189,127,80,72,2,6,1,10,4,0,0,0,0,0,0,0,3,11
11460,1978,PhD,Widow,,1,1,2013-09-08,60,166,23,92,14,28,60,7,4,1,3,3,0,0,0,1,0,0,0,3,11
11461,1973,2n Cycle,Married,40002.0,0,1,2014-02-01,28,116,12,178,143,7,79,3,6,2,7,10,0,0,0,1,0,1,0,3,11
11462,1977,Master,Together,106746.0,0,0,2012-09-09,49,917,266,1744,542,416,176,2,12,12,41,2,0,0,1,1,0,0,0,3,11
11463,1985,Graduation,Married,75054.0,1,0,2012-06-04,13,486,102,938,23,36,220,1,10,7,12,6,0,1,1,1,0,0,0,3,11
11464,1966,Graduation,Widow,43045.0,1,1,2012-03-31,49,133,1,59,42,16,33,2,3,1,1,9,0,1,0,0,1,1,0,3,11
11465,1966,2n Cycle,Divorced,40738.0,0,1,2012-01-21,56,86,14,75,2,61,21,4,1,3,2,7,0,0,0,0,0,0,0,3,11
11466,1986,Master,Widow,62042.0,0,1,2013-02-05,20,639,8,531,187,64,3,2,1,4,16,2,0,0,0,0,0,0,0,3,11
11467,1972,Graduation,Divorced,95342.0,1,0,2014-02-16,19,628,56,737,355,48,349,2,5,9,21,3,0,0,0,1,0,0,0,3,11
11468,1968,2n Cycle,Divorced,31696.0,0,1,2012-02-28,77,81,6,67,97,69,10,5,2,3,4,5,0,0,0,0,0,0,0,3,11
11469,1954,Graduation,Divorced,90078.0,0,0,2013-08-13,59,1403,45,461,77,10,262,1,14,7,14,4,0,0,0,0,0,1,0,3,11
11470,1949,Graduation,Single,52155.0,1,1,2013-12-21,50,214,20,158,60,16,163,4,5,5,2,4,1,0,1,0,0,0,0,3,11
11471,1958,Graduation,Widow,97543.0,0,0,2014-04-07,0,644,564,210,107,35,118,0,13,13,2,5,0,0,0,0,0,0,0,3,11
11472,1963,2n Cycle,Widow,82592.0,0,0,2013-12-30,34,892,129,277,155,61,272,1,10,11,9,4,0,0,0,0,0,0,0,3,11
11473,1970,Graduation,Divorced,69223.0,1,1,2012-03-15,22,540,87,253,163,116,52,0,6,3,7,8,0,0,1,0,0,1,0,3,11
11474,1982,Master,Together,36738.0,0,1,2012-05-16,65,158,72,245,37,6,20,2,4,5,1,8,0,0,0,0,0,0,0,3,11
11475,1972,Graduation,Divorced,27693.0,0,1,2014-06-07,64,83,21,48,12,62,29,3,3,2,3,12,0,0,0,0,0,0,0,3,11
11476,1978,Graduation,Widow,65124.0,0,0,2012-03-25,0,498,204,164,110,2,195,1,8,5,12,5,0,0,0,0,0,0,0,3,11
11477,1955,Graduation,Single,41726.0,0,0,2014-06-05,43,152,4,186,8,4,92,4,0,3,6,3,0,0,0,0,0,0,0,3,11
11478,1974,2n Cycle,Divorced,45948.0,0,1,2014-04-29,51,565,72,296,339,113,125,3,12,5,10,4,1,0,0,0,0,0,0,3,11
11479,1972,Graduation,Single,66804.0,1,0,2012-08-29,35,638,379,333,208,53,322,2,14,9,11,2,0,0,0,0,0,1,0,3,11
11480,1974,2n Cycle,Single,71662.0,1,0,2013-12-27,13,915,84,764,68,14,287,1,2,4,28,3,1,0,0,0,0,1,0,3,11
11481,1968,Graduation,Widow,99998.0,0,0,2012-02-22,42,1105,176,652,101,5,14,2,2,7,27,4,0,0,0,0,0,0,0,3,11
11482,1977,Basic,Together,42564.0,1,1,2012-04-24,21,156,0,64,28,63,37,9,4,3,5,8,0,0,0,0,0,0,0,3,11
11483,1969,Graduation,Married,44162.0,0,0,2012-11-30,43,494,134,343,44,38,31,2,2,8,14,5,0,1,0,0,0,0,0,3,11
11484,1969,PhD,Divorced,28945.0,0,1,2012-07-24,46,135,34,109,52,3,9,3,2,2,6,10,1,0,1,0,0,0,0,3,11
11485,1975,Graduation,Single,133555.0,0,0,2013-01-25,37,802,456,500,27,94,261,0,15,7,19,5,1,0,1,0,0,1,0,3,11
11486,1955,Graduation,Married,42174.0,0,1,2012-08-31,46,111,43,84,255,15,125,4,4,4,3,2,1,0,0,0,0,0,0,3,11
11487,1991,2n Cycle,Together,73446.0,1,1,2012-08-29,48,125,61,765,111,18,131,5,16,4,6,6,0,1,1,0,0,0,0,3,11
11488,1953,Graduation,Divorced,45325.0,0,0,2012-11-15,81,326,48,50,87,104,121,2,6,3,8,4,0,0,0,0,0,1,0,3,11
11489,1979,2n Cycle,Divorced,66044.0,0,0,2012-02-18,53,417,50,214,17,126,204,2,8,5,9,8,0,0,0,1,0,0,0,3,11
11490,1971,PhD,Single,79294.0,0,0,2013-09-15,42,1017,57,302,147,6,203,1,12,7,8,4,0,1,0,1,0,0,0,3,11
11491,1941,Master,Divorced,58181.0,1,1,2014-02-19,64,413,36,444,8,36,248,5,12,2,9,3,0,0,1,1,0,0,0,3,11
11492,1981,Graduation,Widow,39054.0,1,1,2012-12-26,20,242,65,182,136,7,152,3,6,7,6,4,0,0,0,0,0,0,0,3,11
11493,1966,Basic,Together,34741.0,0,1,2012-07-09,59,48,30,34,21,1,44,8,1,1,1,7,0,0,0,0,0,0,0,3,11
11494,1960,Master,Together,52686.0,0,0,2014-03-23,43,355,54,222,56,14,11,1,5,3,5,8,0,1,0,0,0,0,0,3,11
11495,1963,2n Cycle,Divorced,40091.0,1,1,2014-02-24,70,75,3,76,0,9,32,5,0,0,0,6,0,0,1,0,0,1,0,3,11
11496,1954,Graduation,Together,40801.0,0,0,2013-02-19,50,272,75,111,30,53,55,2,2,6,3,6,0,0,1,0,0,0,0,3,11
11497,1981,Graduation,Divorced,41392.0,0,2,2012-08-20,73,175,92,68,48,5,5,3,4,1,2,9,0,0,1,0,0,1,0,3,11
11498,1988,Master,Single,,1,0,2013-11-04,16,740,151,295,17,103,134,1,8,7,8,9,0,0,1,0,0,1,0,3,11
11499,1975,Master,Widow,49780.0,0,1,2014-02-03,99,95,61,83,8,4,49,4,2,1,14,4,0,0,0,0,0,0,0,3,11
11500,1977,Graduation,Married,43871.0,0,1,2012-01-29,70,133,3,136,24,30,16,4,5,1,7,6,0,0,0,0,0,0,0,3,11
11501,1959,Graduation,Widow,51117.0,0,1,2012-09-11,31,181,37,183,33,5,37,3,2,2,2,2,0,0,0,0,0,1,0,3,11
11502,1980,Graduation,Widow,44108.0,0,0,2014-02-15,67,377,92,252,11,211,106,2,9,2,9,5,0,0,0,0,0,0,0,3,11
11503,1978,PhD,Divorced,49895.0,0,0,2012-03-31,13,372,29,502,71,83,84,3,6,3,13,6,0,1,0,0,0,0,0,3,11
11504,1950,Graduation,Widow,67209.0,0,0,2012-08-10,52,102,62,96,8,62,9,1,3,2,2,3,0,0,0,0,0,0,0,3,11
11505,1981,Graduation,Married,32448.0,1,1,2014-01-10,60,70,22,32,28,16,12,2,2,3,2,8,0,1,1,0,0,0,0,3,11
11506,1977,Graduation,Widow,33041.0,1,1,2014-01-03,48,76,9,31,24,30,13,6,2,1,4,7,0,0,0,0,0,0,1,3,11
11507,1979,Graduation,Widow,62882.0,1,1,2012-09-06,35,704,67,460,12,178,117,2,7,10,3,3,0,0,0,0,0,0,0,3,11
11508,1968,Graduation,Widow,72777.0,0,0,2014-02-21,29,613,59,784,54,13,563,0,3,12,15,3,0,0,1,0,0,0,0,3,11
11509,1957,Graduation,Divorced,29732.0,1,1,2012-10-04,34,146,71,58,37,14,26,2,4,3,3,7,1,1,1,0,1,1,0,3,11
